Date,Close_AAPL,Close_AMZN,Close_GOOGL,Close_MSFT,Close_NVDA,High_AAPL,High_AMZN,High_GOOGL,High_MSFT,High_NVDA,Low_AAPL,Low_AMZN,Low_GOOGL,Low_MSFT,Low_NVDA,Open_AAPL,Open_AMZN,Open_GOOGL,Open_MSFT,Open_NVDA,Volume_AAPL,Volume_AMZN,Volume_GOOGL,Volume_MSFT,Volume_NVDA
2010-01-22,5.951010227203369,6.071499824523926,13.698522567749023,21.758882522583008,0.37734588980674744,6.244422753190375,6.383500099182129,14.21133535685338,22.69054867253227,0.3933933908104521,5.933255397936398,6.038000106811523,13.321197124458369,21.66872220682816,0.37505338966336105,6.222755665837171,6.28000020980835,14.059409914939225,22.540279568844355,0.38628662943445136,881767600,231378000,271743984,102004600,1067916000
2010-01-25,6.111107349395752,6.015500068664551,13.449213027954102,22.029369354248047,0.3837648034095764,6.16015943254039,6.113999843597412,13.69528426006757,22.28482600567433,0.3911007966389482,6.024437807372042,5.906000137329102,13.33738481575297,21.864074464002105,0.380784548473933,6.0942549496076115,6.105000019073486,13.613342458148045,21.969261991152017,0.3835355425188535,1065699600,240478000,176619204,63373000,643676000
2010-01-26,6.197474956512451,5.973999977111816,13.509485244750977,22.164608001708984,0.3716146647930145,6.431302317713258,6.14900016784668,13.688310157449083,22.42757821376746,0.38445267740305483,6.096360573968853,5.953000068664551,13.356812839613502,21.856557632263225,0.37138540383153695,6.197775899349655,6.0279998779296875,13.398654573782876,21.93920578170021,0.3819309161418386,1867110000,191180000,174045780,66639900,714636000
2010-01-27,6.255857467651367,6.137499809265137,13.501516342163086,22.29233741760254,0.3817015588283539,6.337109633409248,6.166500091552734,13.639744798005337,22.405038533213933,0.38307706959248394,6.004575389513708,5.940000057220459,13.332404880084773,21.8039649612382,0.367258805119998,6.224860753218079,6.051499843597412,13.480844147319475,22.051907988812246,0.3713853100836357,1722568400,295306000,158417424,63949500,812504000
2010-01-28,5.997353553771973,6.301499843597412,13.307000160217285,21.909154891967773,0.3688635230064392,6.184235074027143,6.360000133514404,13.623555219580256,22.442608999809405,0.3860572970100273,5.9795987265158175,6.139999866485596,13.215097170318666,21.706292001672818,0.36359076856040556,6.167082132562241,6.221499919891357,13.561041292547966,22.420068200974658,0.3846817863445401,1173502400,545862000,129034836,117513700,687764000
2010-01-29,5.779776573181152,6.270500183105469,13.198659896850586,21.17282485961914,0.352816104888916,6.084925812978213,6.59250020980835,13.47387058701347,22.480160204214428,0.37711661654682405,5.725307119072653,6.206999778747559,13.090817101704765,20.782126545214584,0.34731408832719296,6.051221015113367,6.488500118255615,13.41160627900656,22.465133015259262,0.37299011095772083,1245952400,589426000,165454380,193888500,774700000
2010-02-01,5.86012601852417,5.94350004196167,13.275368690490723,21.34563636779785,0.3798675835132599,5.898344957536001,6.243000030517578,13.344856869731345,21.398230103792212,0.38055533894950905,5.756905029982434,5.690999984741211,13.207625024081937,20.977478782765505,0.35121130741374484,5.789105111892288,6.158999919891357,13.314719888536347,21.330609176636084,0.3541915627516548,749876400,755488000,89941968,85931100,949832000
2010-02-02,5.894132137298584,5.906000137329102,13.228047370910645,21.383207321166992,0.3837648034095764,5.907975509525003,5.948999881744385,13.323686156562953,21.413261709686786,0.3885790634847505,5.819500313390166,5.71999979019165,13.140627157813647,21.142777945297137,0.37734579908559457,5.895637253463911,5.939499855041504,13.323686156562953,21.3155878131417,0.3784920488817074,698342400,461594000,163684152,54413700,849812000
2010-02-03,5.995548248291016,5.954999923706055,13.469636917114258,21.510934829711914,0.3869743347167969,6.024739309087206,5.980500221252441,13.50151651717889,21.6311509463793,0.3885791064718857,5.85079792134205,5.828000068664551,13.156071608261314,21.127751421421888,0.3784920907529516,5.87336823804586,5.855999946594238,13.167030339425606,21.232938911299772,0.38032609609537177,615328000,248118000,119844036,61397900,562296000
2010-02-04,5.779477596282959,5.796999931335449,13.119956970214844,20.91737174987793,0.3645078241825104,5.969668720142264,6.016499996185303,13.399400798344875,21.4132576007226,0.38353557802525695,5.765032334608892,5.7870001792907715,13.08957131333212,20.89483096281341,0.3603813190687365,5.920314879675186,5.932000160217285,13.37449545578841,21.323095885536365,0.38353557802525695,757652000,255680000,134972892,77850000,783480000
2010-02-05,5.882094383239746,5.869500160217285,13.232281684875488,21.052614212036133,0.37184378504753113,5.898345298354097,5.882500171661377,13.2873240070162,21.24796340633544,0.37276080128507644,5.74336293336589,5.704999923706055,13.012362968340595,20.71450956169658,0.3576302656599618,5.7969299610829745,5.794000148773193,13.160302971572566,21.03758702022729,0.3640492973365262,850306800,220496000,126113760,80960100,604856000
2010-02-08,5.841770172119141,5.8414998054504395,13.286577224731445,20.827219009399414,0.3711560368537903,5.954922299400204,6.050000190734863,13.499026255435567,21.097702838441116,0.3800968018662044,5.838158857075349,5.828000068664551,13.238260479478159,20.714517891656193,0.36382004345581687,5.889017407022831,5.968999862670898,13.262418852104801,21.045109079032443,0.37069754239055785,478270800,197804000,107664228,52820600,445160000
2010-02-09,5.904063701629639,5.901500225067139,13.360548973083496,21.04510498046875,0.36817577481269836,5.943486015810012,5.954500198364258,13.487320403994476,21.293047964445577,0.37895054480085527,5.86072872799017,5.849999904632568,13.326427512062647,20.849755745657887,0.36450779184819365,5.910984986476872,5.909999847412109,13.437757439514707,21.015050590618376,0.3771165396542274,632886800,184460000,112671216,59195800,930144000
2010-02-10,5.871860980987549,5.868000030517578,13.310986518859863,21.030073165893555,0.37528255581855774,5.9164001110762685,5.930500030517578,13.39417169576249,21.217908761980212,0.37872130541547766,5.845980705236545,5.800000190734863,13.142621079972526,20.91737209485593,0.36794656214421245,5.895032771691707,5.900000095367432,13.301521728927147,21.060127549141917,0.3704683227801214,370361600,124664000,106873020,48591300,535828000
2010-02-11,5.978695392608643,6.004499912261963,13.359551429748535,21.127758026123047,0.392476350069046,6.0111968229811845,6.020999908447266,13.461417508849486,21.33813307164369,0.3966028552502059,5.839963934467913,5.824999809265137,13.187700767908163,20.812194024769568,0.3784920901019914,5.864640849689512,5.860499858856201,13.282841265490275,20.9850025073251,0.3812430844465134,550345600,166870000,96303600,65993700,695980000
2010-02-12,6.030154705047607,5.982999801635742,13.277859687805176,20.984994888305664,0.3977490961551666,6.0680726986232685,5.997000217437744,13.378230873007796,21.082668776396012,0.4057728454199169,5.883297816098785,5.875,13.212606553217183,20.72202474380888,0.38536958089229995,5.961841886968793,5.94950008392334,13.274124835665486,20.894833163622884,0.3897253468904163,655468800,161470000,91096812,81117200,780212000
2010-02-16,6.121038436889648,5.876500129699707,13.48159122467041,21.400163650512695,0.40508508682250977,6.129765378733116,6.025000095367432,13.552075052281605,21.415261113068905,0.40668985852580647,6.064462380073955,5.859000205993652,13.307249081758755,21.151061277428347,0.3982075875069628,6.0771015794095895,6.002999782562256,13.371257899984625,21.234094441940947,0.40302184795934687,543737600,178654000,146029824,51935600,457024000
2010-02-17,6.095459461212158,5.815499782562256,13.404630661010742,21.581327438354492,0.4089823067188263,6.148423804805962,5.856500148773193,13.53389355708774,21.626618383220464,0.41035779001121475,6.044600512554113,5.777500152587891,13.38968745640074,21.40771094989062,0.397290548425402,6.144812489981041,5.853499889373779,13.49902513052793,21.536036493488524,0.4101285564601914,436396800,178896000,81106812,45882900,876560000
2010-02-18,6.1068925857543945,5.9039998054504395,13.529411315917969,21.868173599243164,0.38216015696525574,6.13578269356226,5.92549991607666,13.573993210004168,21.913465987176224,0.38857916293202416,6.0464042866564025,5.741000175476074,13.353076926381647,21.52094059706274,0.37161464521065346,6.067770422462959,5.791999816894531,13.387945356754532,21.58132900786687,0.38651589637372835,422825200,196002000,93382524,42856500,1515508000
2010-02-19,6.068975448608398,5.875999927520752,13.46814250946045,21.717199325561523,0.3800968825817108,6.115018901171212,5.954500198364258,13.549584121594748,21.83042739516696,0.3846818828451863,6.052123050765193,5.849999904632568,13.441742275892684,21.656810925787088,0.3782628770105692,6.0746937645634915,5.895500183105469,13.462414470288008,21.732296785448387,0.3805553771423069,415469600,142312000,102021876,44451800,510548000
2010-02-22,6.0313568115234375,5.9004998207092285,13.518950462341309,21.687015533447266,0.38078469038009644,6.0939517026361445,5.948500156402588,13.636008421698754,21.84553606405056,0.3874329580723959,5.994342055995981,5.809000015258789,13.47411989586305,21.626627102687383,0.37826292895736885,6.089137020083438,5.868500232696533,13.632271671117065,21.770050165657263,0.3817016796272186,390563600,136146000,85698216,36707100,458084000
2010-02-23,5.9302449226379395,5.861999988555908,13.32642650604248,21.385072708129883,0.3716146647930145,6.058744727114363,5.962500095367432,13.53962155460759,21.76250074847088,0.3835356608859038,5.8896188369192135,5.825500011444092,13.25718889406346,21.20390742153905,0.36771739242045137,6.0187201253967535,5.9004998207092285,13.523931378542104,21.649272624323324,0.3819309161418386,575094800,141364000,114789096,52266200,489764000
2010-02-24,6.038583278656006,5.986000061035156,13.23676586151123,21.611526489257812,0.37940913438796997,6.062056024621753,5.989999771118164,13.410360092805128,21.732304772970725,0.3830771456009389,5.953718574117233,5.857500076293945,13.212856162169391,21.42281249063086,0.3736778839481797,5.965455348893088,5.8979997634887695,13.299279792575936,21.528493308907965,0.37482413403613773,460566400,147798000,92970936,43165900,445868000
2010-02-25,6.07890510559082,5.909999847412109,13.11124038696289,21.58888816833496,0.3759703040122986,6.1047853809570904,5.916999816894531,13.16254596323279,21.626630403405056,0.37688732028452177,5.925126961907461,5.792500019073486,12.951094474968302,21.151071618561566,0.3612982896154953,5.939872756261651,5.9085001945495605,13.12842450422062,21.339785673459996,0.37069754926545917,665126000,190668000,132235632,48735300,576972000
2010-02-26,6.15775203704834,5.920000076293945,13.120453834533691,21.6417179107666,0.3713853657245636,6.174303493267834,5.971499919891357,13.243739072193751,21.777592198108763,0.3768873822766431,6.078907013299251,5.849999904632568,13.03776601219123,21.520941086412083,0.3690928656600529,6.090342440678554,5.894000053405762,13.135896285313795,21.626620447778958,0.3741363603362251,507460800,114432000,81890028,40370600,393396000
2010-03-01,6.289262771606445,6.2270002365112305,13.26715087890625,21.90591812133789,0.38628652691841125,6.304610057249502,6.232999801635742,13.282095033483497,21.92856287642581,0.3881205320121478,6.182730984746596,5.876500129699707,13.143866586610722,21.536038910577325,0.3686342859647911,6.191758870735387,5.934999942779541,13.180228955998393,21.7172041501474,0.37161454082601925,550093600,265930000,89426484,43805400,555868000
2010-03-02,6.285048484802246,6.276500225067139,13.475613594055176,21.483203887939453,0.38605737686157227,6.3446335666957125,6.367499828338623,13.590181017052197,22.117283126325358,0.3945396215098639,6.251644227573834,6.239999771118164,13.324933424405593,21.317136064466478,0.3833063822903366,6.317549109822682,6.250500202178955,13.336638176080303,21.951215302852383,0.38972538784239047,566546400,241950000,174097728,93123900,538648000
2010-03-03,6.299491882324219,6.29449987411499,13.581714630126953,21.483203887939453,0.38124310970306396,6.3157427958339145,6.3470001220703125,13.651450542732665,21.59643345461631,0.39041310967813286,6.257662434350281,6.221499919891357,13.43053520508986,21.40017069608984,0.3780336206432921,6.2877559150418,6.269999980926514,13.507992343847322,21.520947556756322,0.3883498706152446,372052800,128808000,123452424,48442100,399300000
2010-03-04,6.34102201461792,6.426499843597412,13.812591552734375,21.611526489257812,0.3819309175014496,6.347341815136955,6.442500114440918,13.850946160762371,21.626623954693617,0.38582816255912705,6.2784271005699805,6.278500080108643,13.603630598791401,21.339779310281017,0.3771166559233567,6.297988789683704,6.298999786376953,13.61110220172128,21.483200912600545,0.3828479066931057,366041200,150194000,127224648,42890600,557396000
2010-03-05,6.588994026184082,6.445499897003174,14.052186012268066,21.581327438354492,0.39362266659736633,6.611564341558994,6.472499847412109,14.138361917041038,21.649264575540037,0.3963736614074015,6.458989507847811,6.353499889373779,13.944842463947646,21.453001894756593,0.3791799096837338,6.468318737610514,6.456500053405762,13.980956160895758,21.634167113993655,0.3791799096837338,899620400,135386000,156331512,56001800,632832000
2010-03-08,6.5929059982299805,6.505499839782715,14.009099006652832,21.611526489257812,0.38789135217666626,6.623300023987272,6.542500019073486,14.076346281010599,21.837984151474277,0.3949981126508603,6.56792814077251,6.385499954223633,13.972487962153783,21.51339584347216,0.3862865804169261,6.620892882719896,6.414999961853027,14.066383194548397,21.528493308907965,0.39385186272461964,429889600,112118000,95360544,39414500,439312000
2010-03-09,6.711474895477295,6.440999984741211,13.952065467834473,21.73985481262207,0.4023340046405792,6.771059980948153,6.540500164031982,14.063395390300142,21.973861237121824,0.40623124793531307,6.557094807948825,6.398499965667725,13.86016152343374,21.55114079015218,0.39155923620448096,6.569734007625535,6.479499816894531,13.943596322269737,21.558689523823823,0.391788497063067,920259200,121416000,126936936,50271600,830832000
2010-03-10,6.766242980957031,6.5254998207092285,14.357035636901855,21.868173599243164,0.403251051902771,6.785503320606141,6.558499813079834,14.408092537353493,21.973854397980354,0.40760681754641354,6.716889967777388,6.423999786376953,14.00237369430779,21.73984804631273,0.40095855229940686,6.73584896282668,6.45550012588501,14.040977923706958,21.78514043424579,0.40118781319124364,596218000,112514000,225969804,44891400,418520000
2010-03-11,6.786106109619141,6.678999900817871,14.473843574523926,22.02669334411621,0.39408108592033386,6.786106109619141,6.681000232696533,14.600116692788676,22.034242075187066,0.40141710711782,6.720502570151375,6.51800012588501,14.300995379692957,21.77759097787101,0.3924763415316662,6.738258200231668,6.522500038146973,14.302490269660389,21.807784462381186,0.40004159631110303,405700400,144816000,169162668,35349700,540660000
2010-03-12,6.819211483001709,6.591000080108643,14.433995246887207,22.094633102416992,0.39545661211013794,6.853216831629395,6.710000038146973,14.651673073895527,22.17766627449017,0.3995831173620548,6.793631733550743,6.559000015258789,14.424530457070528,21.92101658653178,0.3933933458198024,6.842382885220188,6.710000038146973,14.648185946159218,22.132375322470857,0.3984368674214532,416323600,123016000,110025864,31700200,520352000
2010-03-15,6.736151218414307,6.55649995803833,14.026534080505371,22.109729766845703,0.3933934271335602,6.7861057251506125,6.599999904632568,14.182694573737937,22.170118180612242,0.3988954443829585,6.6281147386043004,6.43149995803833,13.847709154753916,21.898369598776142,0.38972544296272127,6.7824952143483666,6.585000038146973,14.113704682766768,22.026695158001704,0.39499819924510965,493502800,126584000,185969844,37512000,358904000
2010-03-16,6.754508018493652,6.5894999504089355,14.07684326171875,22.170122146606445,0.4071485102176666,6.770457588790943,6.614500045776367,14.157040553200627,22.260704063573698,0.40944101087466817,6.696126708957758,6.525000095367432,13.96626126235819,22.04179656442483,0.39293498428124635,6.746382962806636,6.561999797821045,13.992910168837113,22.207864372047197,0.3931642452784519,446908000,82650000,137122740,36723500,664988000
2010-03-17,6.744577884674072,6.566999912261963,14.085809707641602,22.36638069152832,0.41494277119636536,6.814695570352755,6.634500026702881,14.232506351650938,22.54754738269387,0.4204447861164063,6.7189985421454095,6.560999870300293,14.053182190240593,22.19276417224922,0.4094407836050728,6.768050626934482,6.620500087738037,14.154051675107713,22.26825005360596,0.4094407836050728,450956800,87176000,132731136,50385700,651168000
2010-03-18,6.760528087615967,6.638000011444092,14.106729507446289,22.351282119750977,0.4002709984779358,6.771060688147811,6.642499923706055,14.157537731259684,22.4343152839842,0.41563074703923436,6.699136936587427,6.521999835968018,14.021052857520313,22.268247515744484,0.3966029865847468,6.743975825026897,6.551000118255615,14.064886826629316,22.366378142483118,0.41563074703923436,342109600,100426000,71016912,43845200,740964000
2010-03-19,6.688302993774414,6.517499923706055,13.947333335876465,22.33618927001953,0.39545661211013794,6.778282913583098,6.685500144958496,14.146580832928567,22.57019422808603,0.4073776060266445,6.657607219196507,6.482999801635742,13.879588712310458,22.155024001860927,0.39041309050848716,6.764740884624189,6.685500144958496,13.947333335876465,22.464514848270237,0.4062313560860428,559445600,178100000,191576232,81332100,584612000
2010-03-22,6.7635345458984375,6.523499965667725,13.8850679397583,22.343730926513672,0.4018755853176117,6.80115199302734,6.547999858856201,14.117938597925392,22.419216790949914,0.4034803296412197,6.625104076208881,6.432000160217285,13.804870645029023,22.185210467220255,0.3904130594934423,6.634734245532832,6.510000228881836,13.850449132397443,22.26824506207743,0.3904130594934423,456419600,107668000,160031808,37718200,435336000
2010-03-23,6.872174263000488,6.4629998207092285,13.673367500305176,22.555099487304688,0.41012874245643616,6.884813864251339,6.546999931335449,13.905241560448854,22.570196954751864,0.4121919819950871,6.743975003927867,6.403500080108643,13.499026301519129,22.20031764093855,0.4021049632992908,6.790319404928508,6.54449987411499,13.873611584786602,22.336191968415633,0.40485598578917464,602431200,84262000,219831948,42026600,493612000
2010-03-24,6.902568817138672,6.4019999504089355,13.880833625793457,22.38148307800293,0.3963735103607178,6.927546673963072,6.46999979019165,13.943596229839326,22.53245487391889,0.4078360344705457,6.846594245991729,6.360000133514404,13.441742172977492,22.343740848910816,0.3956857550881034,6.8505069051584115,6.432000160217285,13.586444685227155,22.43432277464139,0.4066897847924378,597780400,93928000,262345392,33987700,436252000
2010-03-25,6.820714950561523,6.736499786376953,14.019062042236328,22.653226852416992,0.3975198268890381,6.950719880599949,6.8454999923706055,14.246203707946735,23.07594577419215,0.40462658701993826,6.808677233821141,6.4019999504089355,13.913958456595255,22.49470635689291,0.3966028379238425,6.949214764214453,6.456999778747559,13.92292400050117,22.51735255333162,0.4021048263725214,542284400,324192000,157078764,73168700,495184000
2010-03-26,6.948611736297607,6.752999782562256,14.014328956604004,22.38903045654297,0.3975198268890381,6.980209528514633,6.8495001792907715,14.131386911395374,22.796653416977936,0.4050850815025361,6.877891375628969,6.688000202178955,13.947830554510508,22.336190763102955,0.3943103381821008,6.889929088998696,6.744999885559082,14.078586447399752,22.71361879027296,0.40095857650165057,640875200,131314000,107740152,55595500,344676000
2010-03-29,6.993449687957764,6.75600004196167,14.00835132598877,22.33618927001953,0.4025633931159973,7.0379884205177055,6.831500053405762,14.0648875914094,22.509805805366494,0.4034803821835427,6.970278296828022,6.7164998054504395,13.961528523622812,22.30599433877298,0.3945396157955748,7.0118076012700215,6.768499851226807,14.022050213253584,22.426771184212047,0.400041632187114,540744400,92538000,124055820,33336000,394456000
2010-03-30,7.097573280334473,6.828999996185303,14.114452362060547,22.472068786621094,0.4041680097579956,7.146626555414514,6.9095001220703125,14.137365467974615,22.540005957889562,0.4092115026910978,7.049423235455928,6.76800012588501,13.95430644703347,22.26825727281569,0.3972905119413798,7.120143588759241,6.7870001792907715,14.01781697141663,22.36638794255131,0.40714826427761186,527310000,123854000,79036884,34954800,324104000
2010-03-31,7.071994304656982,6.78849983215332,14.124663352966309,22.109729766845703,0.39889538288116455,7.120445699343426,6.840000152587891,14.18991744205703,22.434316590982498,0.40439739928226054,7.055744195137805,6.723999977111816,14.017318853047856,22.01914642630922,0.3968321164824702,7.086740905378297,6.800000190734863,14.07310815215134,22.373928177215962,0.40256339381522854,430659600,92012000,121110768,63760000,389840000
2010-04-01,7.101184368133545,6.5904998779296875,14.16650390625,22.011608123779297,0.3947688341140747,7.18424216833596,6.825500011444092,14.282317542204622,22.298454304908905,0.4053143438963047,7.004283199437946,6.559000015258789,14.085559647100009,21.60398649766622,0.3906423290980389,7.144519326787514,6.789999961853027,14.23001442613418,22.155031214344103,0.4007293443959878,603145200,175716000,84023892,74768100,339664000
2010-04-05,7.177020072937012,6.57450008392334,14.22154712677002,22.094633102416992,0.40072932839393616,7.177621958500866,6.686999797821045,14.317931938175256,22.21540993431744,0.4014170837572706,7.065071768816743,6.539000034332275,14.171484922165694,21.913467854566328,0.3968320571112917,7.071391969029977,6.642499923706055,14.218806969699346,21.98895229467405,0.3972905789060157,684507600,116330000,75983940,34331200,413636000
2010-04-06,7.208620071411133,6.7779998779296875,14.152059555053711,22.13238525390625,0.390871524810791,7.229685266675465,6.800000190734863,14.218558908400542,22.328648053756563,0.3966027732302678,7.132182197041003,6.559000015258789,14.081824400288541,21.875734011007687,0.38399399937867074,7.168294534341066,6.561500072479248,14.182942559766602,22.00405963245697,0.39568575708590265,447017200,159006000,82321596,47366800,809260000
2010-04-07,7.240519046783447,6.743500232696533,14.035500526428223,22.15502166748047,0.3933934271335602,7.280242697282439,6.803999900817871,14.165259835967621,22.31354072050168,0.4000416945604881,7.182136940578023,6.692999839782715,13.993658789345906,21.996501174685843,0.3851404149238427,7.208920451008938,6.797999858856201,14.129147087294452,22.011598638718365,0.38834993181818167,628502000,118908000,103136760,58318800,817468000
2010-04-08,7.220958709716797,7.047999858856201,14.133877754211426,22.585290908813477,0.3869743347167969,7.26880741855395,7.0625,14.192656830360686,22.63058186433576,0.393851861583061,7.163479829465151,6.735499858856201,13.948577829513463,22.117279569171483,0.3849110957870453,7.23570450790237,6.735499858856201,14.030020387719466,22.132377034270085,0.39087160631772244,572989200,253782000,77822100,63713800,1037600000
2010-04-09,7.276330471038818,7.002999782562256,14.102249145507812,22.902332305908203,0.3894960582256317,7.279340703143118,7.066500186920166,14.16575872427368,22.95517199819936,0.39087156893307556,7.236306277120279,6.953499794006348,14.046957191612371,22.5701952460834,0.38399404272460774,7.265497331957649,7.035999774932861,14.133879123424997,22.607938911843963,0.38605730878577343,334182800,120222000,82181736,54752500,817572000
2010-04-12,7.291380882263184,7.059999942779541,14.264386177062988,22.88723373413086,0.39660292863845825,7.314853631644921,7.145500183105469,14.2960152033377,23.015559311971277,0.39820767335897866,7.276935618898373,6.984000205993652,14.102248028238419,22.804199113241896,0.38926690592392127,7.288671993589242,7.0,14.130391825114476,22.834394044391903,0.38995466146950397,333026400,108906000,94001904,37068800,546460000
2010-04-13,7.295590877532959,7.007999897003174,14.614066123962402,22.98535919189453,0.4048558175563812,7.306726166168728,7.098999977111816,14.666617919715126,23.02310140517408,0.40623130090099624,7.255867219949647,6.955999851226807,14.224537612325625,22.743804131676704,0.39660280817368876,7.2784383383159215,7.061500072479248,14.259405094784302,22.758901592897782,0.39820755240678163,306210800,95710000,156335508,41374600,648696000
2010-04-14,7.393696308135986,7.214000225067139,14.669605255126953,23.26466178894043,0.4098992943763733,7.397307622619901,7.224999904632568,14.752790426444886,23.400536099884174,0.41563054306636393,7.3449451697746895,6.960000038146973,14.545324371114065,23.143884943606785,0.4034802903778339,7.3813580521088324,7.017000198364258,14.69600453807068,23.24201703029885,0.4135673044694671,404076400,158006000,135971892,68941200,900720000
